caseid,alt,choice,numalts,ivtt,ovtt,tvtt,cost,dist,female,age,numveh,hhinc,wkccbd,vehbywrk
4265,Transit,0,4,29.79,61.36,91.15,275,15.67,0,36,3,55,0,1.5
4266,DA,1,5,10.72,2,12.72,43.69,4.57,1,26,4,27.5,0,2
4266,SR2,0,5,15.72,2,17.72,21.84,4.57,1,26,4,27.5,0,2
4266,SR3+,0,5,17.72,2,19.72,12.48,4.57,1,26,4,27.5,0,2
4266,Transit,0,5,30.38,43.2,73.58,75,4.57,1,26,4,27.5,0,2
4266,Bike,0,5,25.05,2,27.05,0,4.57,1,26,4,27.5,0,2
4267,DA,1,5,10.64,2,12.64,58.51,5.46,1,27,4,27.5,0,2
4267,SR2,0,5,15.54,2,17.54,29.26,5.46,1,27,4,27.5,0,2
4267,SR3+,0,5,17.54,2,19.54,16.72,5.46,1,27,4,27.5,0,2
4267,Transit,0,5,40.13,44.92,85.05,75,5.46,1,27,4,27.5,0,2
4267,Bike,0,5,33.55,2,35.55,0,5.46,1,27,4,27.5,0,2
4268,DA,1,6,8.4,3.5,11.9,32.44,3.42,0,35,2,37.5,0,2
4268,SR2,0,6,13.4,3.5,16.9,16.22,3.42,0,35,2,37.5,0,2
4268,SR3+,0,6,15.4,3.5,18.9,9.27,3.42,0,35,2,37.5,0,2
4268,Transit,0,6,18.49,40.84,59.33,75,3.42,0,35,2,37.5,0,2
4268,Bike,0,6,18.6,3.5,22.1,0,3.42,0,35,2,37.5,0,2
4268,Walk,0,6,0,0,71.9,0,3.42,0,35,2,37.5,0,2
4269,DA,1,4,24.34,2,26.34,131.67,14.47,0,40,2,67.5,0,1
4269,SR2,0,4,29.14,2,31.14,65.84,14.47,0,40,2,67.5,0,1
4269,SR3+,0,4,31.14,2,33.14,37.62,14.47,0,40,2,67.5,0,1
4269,Transit,0,4,49.03,31.61,80.64,187.35,14.47,0,40,2,67.5,0,1
4270,SR2,1,4,12.66,4.5,17.16,14.3,2.91,1,36,1,7.5,0,1
4270,SR3+,0,4,14.66,4.5,19.16,8.17,2.91,1,36,1,7.5,0,1
4270,Transit,0,4,4.78,27.76,32.54,75,2.91,1,36,1,7.5,0,1
4270,Walk,0,4,0,0,62.7,0,2.91,1,36,1,7.5,0,1
4271,DA,1,5,12.32,3.5,15.82,56.85,6.08,1,35,1,17.5,0,1
4271,SR2,0,5,17.32,3.5,20.82,28.73,6.08,1,35,1,17.5,0,1
4271,SR3+,0,5,19.32,3.5,22.82,16.42,6.08,1,35,1,17.5,0,1
4271,Transit,0,5,22.07,37.49,59.56,75,6.08,1,35,1,17.5,0,1
4271,Bike,0,5,32.6,3.5,36.1,0,6.08,1,35,1,17.5,0,1
4272,DA,1,5,10.82,6.5,17.32,55.28,6.05,0,33,3,67.5,0,1.5
4272,SR2,0,5,15.82,6.5,22.32,27.64,6.05,0,33,3,67.5,0,1.5
4272,SR3+,0,5,17.82,6.5,24.32,15.8,6.05,0,33,3,67.5,0,1.5
4272,Transit,0,5,23.78,23.2,46.98,75,6.05,0,33,3,67.5,0,1.5
4272,Bike,0,5,31.7,6.5,38.2,0,6.05,0,33,3,67.5,0,1.5
4273,SR2,0,4,8.8,3.5,12.3,3.71,0.55,0,42,0,42.5,0,0
4273,SR3+,0,4,10.8,3.5,14.3,2.12,0.55,0,42,0,42.5,0,0
4273,Transit,0,4,1.53,16.78,18.31,75,0.55,0,42,0,42.5,0,0
4273,Walk,1,4,0,0,14.5,0,0.55,0,42,0,42.5,0,0
4274,DA,1,4,21.48,3,24.48,94.96,9.74,1,44,1,32.5,0,1
4274,SR2,0,4,26.18,3,29.18,44.21,9.74,1,44,1,32.5,0,1
4274,SR3+,0,4,28.18,3,31.18,25.26,9.74,1,44,1,32.5,0,1
4274,Transit,0,4,23.88,35.92,59.8,161.45,9.74,1,44,1,32.5,0,1
4275,DA,1,4,11.76,3.5,15.26,48.31,5.17,0,31,1,42.5,0,1
4275,SR2,0,4,16.76,3.5,20.26,24.15,5.17,0,31,1,42.5,0,1
4275,SR3+,0,4,18.76,3.5,22.26,13.8,5.17,0,31,1,42.5,0,1
4275,Transit,0,4,17.18,22,39.18,75,5.17,0,31,1,42.5,0,1
4276,DA,1,3,29.94,2,31.94,197.33,21.46,1,58,2,42.5,0,1
4276,SR2,0,3,33.14,2,35.14,98.67,21.46,1,58,2,42.5,0,1
4276,SR3+,0,3,35.14,2,37.14,56.38,21.46,1,58,2,42.5,0,1
4277,DA,1,5,11.6,2,13.6,52.41,5.21,1,29,2,42.5,0,1
4277,SR2,0,5,16.2,2,18.2,26.2,5.21,1,29,2,42.5,0,1
4277,SR3+,0,5,18.2,2,20.2,14.97,5.21,1,29,2,42.5,0,1
4277,Transit,0,5,21.89,29.68,51.57,75,5.21,1,29,2,42.5,0,1
4277,Bike,0,5,30.05,2,32.05,0,5.21,1,29,2,42.5,0,1
4278,DA,1,5,8.1,3.5,11.6,34.71,3.68,0,29,3,37.5,0,1.5
4278,SR2,0,5,13.1,3.5,16.6,17.35,3.68,0,29,3,37.5,0,1.5
4278,SR3+,0,5,15.1,3.5,18.6,9.92,3.68,0,29,3,37.5,0,1.5
4278,Transit,0,5,14.38,35.4,49.78,75,3.68,0,29,3,37.5,0,1.5
4278,Walk,0,5,0,0,77.1,0,3.68,0,29,3,37.5,0,1.5
4279,DA,1,6,7.66,2.5,10.16,34.71,3.58,1,25,2,27.5,0,1
4279,SR2,0,6,12.16,2.5,14.66,17.35,3.58,1,25,2,27.5,0,1
4279,SR3+,0,6,14.16,2.5,16.66,9.92,3.58,1,25,2,27.5,0,1
4279,Transit,0,6,7.8,28.72,36.52,75,3.58,1,25,2,27.5,0,1
4279,Bike,0,6,19.9,2.5,22.4,0,3.58,1,25,2,27.5,0,1
4279,Walk,0,6,0,0,74.1,0,3.58,1,25,2,27.5,0,1
4280,DA,1,5,8.06,3.5,11.56,35.32,3.6,0,34,4,47.5,0,2
4280,SR2,0,5,12.96,3.5,16.46,17.66,3.6,0,34,4,47.5,0,2
4280,SR3+,0,5,14.96,3.5,18.46,10.09,3.6,0,34,4,47.5,0,2
4280,Transit,0,5,19.32,44.29,63.61,75,3.6,0,34,4,47.5,0,2
4280,Walk,0,5,0,0,75.5,0,3.6,0,34,4,47.5,0,2
4281,DA,1,5,8.06,2.5,10.56,35.32,3.6,0,25,4,47.5,0,2
4281,SR2,0,5,12.96,2.5,15.46,17.66,3.6,0,25,4,47.5,0,2
4281,SR3+,0,5,14.96,2.5,17.46,10.09,3.6,0,25,4,47.5,0,2
4281,Transit,0,5,21.91,50.16,72.07,75,3.6,0,25,4,47.5,0,2
4281,Walk,0,5,0,0,74.5,0,3.6,0,25,4,47.5,0,2
4282,DA,1,4,12.5,3.5,16,55.81,6,0,33,2,67.5,0,2
4282,SR2,0,4,17.5,3.5,21,27.9,6,0,33,2,67.5,0,2
4282,SR3+,0,4,19.5,3.5,23,15.95,6,0,33,2,67.5,0,2
4282,Transit,0,4,16.26,33,49.26,156.33,6,0,33,2,67.5,0,2
4283,DA,0,4,10.76,2,12.76,41.59,4.4,0,23,1,27.5,0,0.5
4283,SR2,1,4,15.76,2,17.76,20.8,4.4,0,23,1,27.5,0,0.5
4283,SR3+,0,4,17.76,2,19.76,11.88,4.4,0,23,1,27.5,0,0.5
4283,Transit,0,4,11.7,33.6,45.3,75,4.4,0,23,1,27.5,0,0.5
4284,DA,1,5,6.44,3.5,9.94,25.55,2.6,0,60,2,55,0,1
4284,SR2,0,5,11.44,3.5,14.94,12.77,2.6,0,60,2,55,0,1
4284,SR3+,0,5,13.44,3.5,16.94,7.3,2.6,0,60,2,55,0,1
4284,Transit,0,5,13.57,17.2,30.77,75,2.6,0,60,2,55,0,1
4284,Walk,0,5,0,0,55.5,0,2.6,0,60,2,55,0,1
4285,DA,1,4,13.86,2,15.86,70.72,7.69,0,51,4,7.5,0,4
4285,SR2,0,4,18.66,2,20.66,35.53,7.69,0,51,4,7.5,0,4
4285,SR3+,0,4,20.66,2,22.66,20.31,7.69,0,51,4,7.5,0,4
4285,Transit,0,4,28.15,42.09,70.24,75,7.69,0,51,4,7.5,0,4
4286,DA,1,4,10.32,2,12.32,42.73,4.36,1,55,2,27.5,0,1
4286,SR2,0,4,15.32,2,17.32,21.36,4.36,1,55,2,27.5,0,1
4286,SR3+,0,4,17.32,2,19.32,12.21,4.36,1,55,2,27.5,0,1
4286,Transit,0,4,13.93,33.04,46.97,75,4.36,1,55,2,27.5,0,1
4287,DA,1,3,19.7,2,21.7,124.17,13.74,0,49,3,67.5,0,1.5
4287,SR2,0,3,24.2,2,26.2,61.56,13.74,0,49,3,67.5,0,1.5
4287,SR3+,0,3,26.2,2,28.2,35.18,13.74,0,49,3,67.5,0,1.5
4288,DA,1,3,24.34,4.5,28.84,144.84,16.13,0,45,3,32.5,0,3
4288,SR2,0,3,29.44,4.5,33.94,72.42,16.13,0,45,3,32.5,0,3
4288,SR3+,0,3,31.44,4.5,35.94,41.38,16.13,0,45,3,32.5,0,3
4289,DA,0,5,3.48,3.5,6.98,13.43,1.28,1,39,2,12.5,0,1
4289,SR2,0,5,8.48,3.5,11.98,6.71,1.28,1,39,2,12.5,0,1
4289,SR3+,0,5,10.48,3.5,13.98,3.84,1.28,1,39,2,12.5,0,1
4289,Transit,0,5,3.65,18.6,22.25,75,1.28,1,39,2,12.5,0,1
4289,Walk,1,5,0,0,29.1,0,1.28,1,39,2,12.5,0,1
4290,DA,1,4,18.28,2.5,20.78,124.43,13.91,0,56,2,12.5,0,1
4290,SR2,0,4,23.28,2.5,25.78,62.22,13.91,0,56,2,12.5,0,1
4290,SR3+,0,4,25.28,2.5,27.78,35.55,13.91,0,56,2,12.5,0,1
4290,Transit,0,4,62.77,31.28,94.05,75,13.91,0,56,2,12.5,0,1
4291,DA,1,5,13.86,2,15.86,70.2,7.68,1,42,2,37.5,0,0.67
4291,SR2,0,5,18.66,2,20.66,36.36,7.68,1,42,2,37.5,0,0.67
4291,SR3+,0,5,20.66,2,22.66,20.78,7.68,1,42,2,37.5,0,0.67
4291,Transit,0,5,17.84,41.7,59.54,225.93,7.68,1,42,2,37.5,0,0.67
4291,Bike,0,5,40.25,2,42.25,0,7.68,1,42,2,37.5,0,0.67
4292,DA,1,6,5.68,2.5,8.18,21.89,2.25,0,25,3,67.5,0,1.5
4292,SR2,0,6,10.68,2.5,13.18,10.94,2.25,0,25,3,67.5,0,1.5
4292,SR3+,0,6,12.68,2.5,15.18,6.25,2.25,0,25,3,67.5,0,1.5
4292,Transit,0,6,14.49,31.24,45.73,75,2.25,0,25,3,67.5,0,1.5
4292,Bike,0,6,12.55,2.5,15.05,0,2.25,0,25,3,67.5,0,1.5
4292,Walk,0,6,0,0,47.5,0,2.25,0,25,3,67.5,0,1.5
4293,DA,1,4,32.5,3.5,36,143.53,16.01,0,39,2,67.5,0,0.4
4293,SR2,0,4,37.2,3.5,40.7,98.01,16.01,0,39,2,67.5,0,0.4
4293,SR3+,0,4,39.2,3.5,42.7,56.01,16.01,0,39,2,67.5,0,0.4
4293,Transit,0,4,62.02,23.69,85.71,75,16.01,0,39,2,67.5,0,0.4
4294,DA,0,3,42.6,2,44.6,256.89,29.2,0,20,2,67.5,0,0.4
4294,SR2,1,3,44.5,2,46.5,128.45,29.2,0,20,2,67.5,0,0.4
4294,SR3+,0,3,46.5,2,48.5,73.4,29.2,0,20,2,67.5,0,0.4
4295,DA,1,4,18.9,3,21.9,99.06,10.76,0,25,2,32.5,0,1
4295,SR2,0,4,23.9,3,26.9,49.53,10.76,0,25,2,32.5,0,1
4295,SR3+,0,4,25.9,3,28.9,28.3,10.76,0,25,2,32.5,0,1
4295,Transit,0,4,38.03,49.6,87.63,100,10.76,0,25,2,32.5,0,1
4296,DA,0,4,10.5,3,13.5,51.36,5.54,1,20,2,32.5,0,1
4296,SR2,1,4,15,3,18,25.68,5.54,1,20,2,32.5,0,1
4296,SR3+,0,4,17,3,20,14.67,5.54,1,20,2,32.5,0,1
4296,Transit,0,4,23.66,34.12,57.78,75,5.54,1,20,2,32.5,0,1
4297,DA,1,4,12.6,3.5,16.1,64.96,6.98,1,29,1,37.5,0,1
4297,SR2,0,4,17.6,3.5,21.1,32.48,6.98,1,29,1,37.5,0,1
4297,SR3+,0,4,19.6,3.5,23.1,18.56,6.98,1,29,1,37.5,0,1
4297,Transit,0,4,23.85,38.2,62.05,75,6.98,1,29,1,37.5,0,1
4298,DA,1,4,18.34,3.5,21.84,96.01,10.58,0,56,2,87.5,0,0.67
4298,SR2,0,4,23.14,3.5,26.64,48,10.58,0,56,2,87.5,0,0.67
4298,SR3+,0,4,25.14,3.5,28.64,27.43,10.58,0,56,2,87.5,0,0.67
4298,Transit,0,4,44.68,32.2,76.88,75,10.58,0,56,2,87.5,0,0.67
4299,DA,1,5,4.6,2,6.6,16.39,1.48,1,55,2,87.5,0,0.67
4299,SR2,0,5,9.6,2,11.6,8.2,1.48,1,55,2,87.5,0,0.67
4299,SR3+,0,5,11.6,2,13.6,4.68,1.48,1,55,2,87.5,0,0.67
4299,Transit,0,5,1.2,32.32,33.52,75,1.48,1,55,2,87.5,0,0.67
4299,Walk,0,5,0,0,31.6,0,1.48,1,55,2,87.5,0,0.67
4300,DA,1,5,10.44,2,12.44,49.79,5.33,0,53,2,87.5,0,2
4300,SR2,0,5,15.44,2,17.44,24.9,5.33,0,53,2,87.5,0,2
4300,SR3+,0,5,17.44,2,19.44,14.23,5.33,0,53,2,87.5,0,2
4300,Transit,0,5,38.51,41.8,80.31,75,5.33,0,53,2,87.5,0,2
4300,Bike,0,5,28.55,2,30.55,0,5.33,0,53,2,87.5,0,2
4301,DA,1,5,17.14,2,19.14,100.19,11.11,1,41,5,55,0,2.5
4301,SR2,0,5,20.94,2,22.94,53.5,11.11,1,41,5,55,0,2.5
4301,SR3+,0,5,22.94,2,24.94,30.57,11.11,1,41,5,55,0,2.5
4301,Transit,0,5,35.09,33.4,68.49,151.89,11.11,1,41,5,55,0,2.5
4301,Bike,0,5,57.45,2,59.45,0,11.11,1,41,5,55,0,2.5
4302,DA,1,4,10.54,4.5,15.04,46.3,5.01,1,49,3,17.5,0,3
4302,SR2,0,4,15.54,4.5,20.04,23.15,5.01,1,49,3,17.5,0,3
4302,SR3+,0,4,17.54,4.5,22.04,13.23,5.01,1,49,3,17.5,0,3
4302,Transit,0,4,19.84,47.92,67.76,75,5.01,1,49,3,17.5,0,3
4303,DA,1,4,18.88,2,20.88,104.64,11.59,1,28,3,87.5,0,1.5
4303,SR2,0,4,22.58,2,24.58,51.93,11.59,1,28,3,87.5,0,1.5
4303,SR3+,0,4,24.58,2,26.58,29.67,11.59,1,28,3,87.5,0,1.5
4303,Bike,0,4,60,2,62,0,11.59,1,28,3,87.5,0,1.5
4304,DA,1,5,8.28,2,10.28,39.33,4.2,0,35,3,87.5,0,1.5
4304,SR2,0,5,13.18,2,15.18,19.66,4.2,0,35,3,87.5,0,1.5
4304,SR3+,0,5,15.18,2,17.18,11.24,4.2,0,35,3,87.5,0,1.5
4304,Transit,0,5,29.33,51.28,80.61,75,4.2,0,35,3,87.5,0,1.5
4304,Bike,0,5,22.55,2,24.55,0,4.2,0,35,3,87.5,0,1.5
4305,DA,0,4,24.28,4.5,28.78,121.38,13.61,1,39,2,112.5,0,1
4305,SR2,0,4,28.28,4.5,32.78,60.69,13.61,1,39,2,112.5,0,1
4305,SR3+,0,4,30.28,4.5,34.78,34.68,13.61,1,39,2,112.5,0,1
4305,Transit,1,4,40.37,22.72,63.09,75,13.61,1,39,2,112.5,0,1
4306,DA,1,5,4.3,3,7.3,15.52,1.43,1,34,2,32.5,0,2
4306,SR2,0,5,9.3,3,12.3,7.76,1.43,1,34,2,32.5,0,2
4306,SR3+,0,5,11.3,3,14.3,4.43,1.43,1,34,2,32.5,0,2
4306,Transit,0,5,4.11,21.04,25.15,75,1.43,1,34,2,32.5,0,2
4306,Walk,0,5,0,0,31.6,0,1.43,1,34,2,32.5,0,2
4307,DA,1,5,18.94,2,20.94,98.8,10.75,0,41,5,22.5,0,5
4307,SR2,0,5,23.64,2,25.64,49.27,10.75,0,41,5,22.5,0,5
4307,SR3+,0,5,25.64,2,27.64,28.15,10.75,0,41,5,22.5,0,5
4307,Transit,0,5,38.08,47.5,85.58,75,10.75,0,41,5,22.5,0,5
4307,Bike,0,5,56.65,2,58.65,0,10.75,0,41,5,22.5,0,5
4308,DA,1,5,14.5,2,16.5,59.99,6.28,0,37,2,67.5,0,1
4308,SR2,0,5,19.5,2,21.5,30,6.28,0,37,2,67.5,0,1
4308,SR3+,0,5,21.5,2,23.5,17.14,6.28,0,37,2,67.5,0,1
4308,Transit,0,5,37.84,25.6,63.44,75,6.28,0,37,2,67.5,0,1
4308,Bike,0,5,34.4,2,36.4,0,6.28,0,37,2,67.5,0,1
4309,DA,1,4,25.2,2,27.2,156.44,17.34,0,57,2,67.5,0,1
4309,SR2,0,4,29.7,2,31.7,77.7,17.34,0,57,2,67.5,0,1
4309,SR3+,0,4,31.7,2,33.7,44.4,17.34,0,57,2,67.5,0,1
4309,Transit,0,4,24.28,15.6,39.88,136.42,17.34,0,57,2,67.5,0,1
4310,DA,1,4,23,4.5,27.5,162.4,16.18,0,60,2,47.5,0,1
4310,SR2,0,4,26.7,4.5,31.2,81.2,16.18,0,60,2,47.5,0,1
4310,SR3+,0,4,28.7,4.5,33.2,46.4,16.18,0,60,2,47.5,0,1
4310,Transit,0,4,29.53,57.28,86.81,275,16.18,0,60,2,47.5,0,1
4311,DA,1,4,12.62,2,14.62,62.44,6.77,1,61,2,47.5,0,1
4311,SR2,0,4,17.62,2,19.62,31.22,6.77,1,61,2,47.5,0,1
4311,SR3+,0,4,19.62,2,21.62,17.84,6.77,1,61,2,47.5,0,1
4311,Transit,0,4,23.06,43.24,66.3,75,6.77,1,61,2,47.5,0,1
4312,DA,1,4,9.6,2,11.6,41.86,4.4,0,29,2,37.5,0,1
4312,SR2,0,4,14.6,2,16.6,20.93,4.4,0,29,2,37.5,0,1
4312,SR3+,0,4,16.6,2,18.6,11.96,4.4,0,29,2,37.5,0,1
4312,Transit,0,4,20.71,35.79,56.5,75,4.4,0,29,2,37.5,0,1
4313,DA,1,6,10.1,5.5,15.6,30.69,2.87,0,27,2,55,0,2
4313,SR2,0,6,15.1,5.5,20.6,15.35,2.87,0,27,2,55,0,2
4313,SR3+,0,6,17.1,5.5,22.6,8.77,2.87,0,27,2,55,0,2
4313,Transit,0,6,18.87,31,49.87,156.42,2.87,0,27,2,55,0,2
4313,Bike,0,6,17.6,5.5,23.1,0,2.87,0,27,2,55,0,2
4313,Walk,0,6,0,0,62.9,0,2.87,0,27,2,55,0,2
4314,DA,1,6,6.44,4.5,10.94,24.15,2.39,0,43,2,67.5,0,0.67
4314,SR2,0,6,11.44,4.5,15.94,12.08,2.39,0,43,2,67.5,0,0.67
4314,SR3+,0,6,13.44,4.5,17.94,6.9,2.39,0,43,2,67.5,0,0.67
4314,Transit,0,6,8.62,45.4,54.02,75,2.39,0,43,2,67.5,0,0.67
4314,Bike,0,6,13.85,4.5,18.35,0,2.39,0,43,2,67.5,0,0.67
4314,Walk,0,6,0,0,52.3,0,2.39,0,43,2,67.5,0,0.67
4315,DA,1,6,8,2,10,25.99,2.38,1,28,3,22.5,0,1.5
4315,SR2,0,6,13,2,15,12.99,2.38,1,28,3,22.5,0,1.5
4315,SR3+,0,6,15,2,17,7.42,2.38,1,28,3,22.5,0,1.5
4315,Transit,0,6,8.83,32.8,41.63,75,2.38,1,28,3,22.5,0,1.5
4315,Bike,0,6,14.9,2,16.9,0,2.38,1,28,3,22.5,0,1.5
4315,Walk,0,6,0,0,49.6,0,2.38,1,28,3,22.5,0,1.5
4316,DA,0,4,37.9,3,40.9,250.96,27.58,0,56,2,87.5,0,2
4316,SR2,0,4,41.9,3,44.9,125.13,27.58,0,56,2,87.5,0,2
4316,SR3+,0,4,43.9,3,46.9,71.5,27.58,0,56,2,87.5,0,2
4316,Transit,1,4,79.42,29.1,108.52,220.83,27.58,0,56,2,87.5,0,2
4317,DA,1,5,12.86,2.5,15.36,62.96,6.85,1,24,2,22.5,0,1
4317,SR2,0,5,17.76,2.5,20.26,31.48,6.85,1,24,2,22.5,0,1
4317,SR3+,0,5,19.76,2.5,22.26,17.99,6.85,1,24,2,22.5,0,1
4317,Transit,0,5,36.53,41.32,77.85,75,6.85,1,24,2,22.5,0,1
4317,Bike,0,5,36.1,2.5,38.6,0,6.85,1,24,2,22.5,0,1
4318,SR2,1,4,11.56,2,13.56,12.38,2.42,0,36,2,145,0,1
4318,SR3+,0,4,13.56,2,15.56,7.08,2.42,0,36,2,145,0,1
4318,Transit,0,4,4.77,24,28.77,75,2.42,0,36,2,145,0,1
4318,Walk,0,4,0,0,50.4,0,2.42,0,36,2,145,0,1
4319,DA,1,5,16.54,2,18.54,70.02,7.45,0,25,3,37.5,0,3
4319,SR2,0,5,21.54,2,23.54,35.01,7.45,0,25,3,37.5,0,3
4319,SR3+,0,5,23.54,2,25.54,20.01,7.45,0,25,3,37.5,0,3
4319,Transit,0,5,26.51,44.48,70.99,75,7.45,0,25,3,37.5,0,3
4319,Bike,0,5,40.15,2,42.15,0,7.45,0,25,3,37.5,0,3
4320,DA,1,5,14.18,2,16.18,57.38,5.82,0,38,3,145,0,1.5
4320,SR2,0,5,19.18,2,21.18,28.69,5.82,0,38,3,145,0,1.5
4320,SR3+,0,5,21.18,2,23.18,16.39,5.82,0,38,3,145,0,1.5
4320,Transit,0,5,24.8,45.19,69.99,75,5.82,0,38,3,145,0,1.5
4320,Bike,0,5,32.9,2,34.9,0,5.82,0,38,3,145,0,1.5
4321,DA,1,5,10.26,2,12.26,51.54,5.51,0,41,3,47.5,0,1.5
4321,SR2,0,5,14.86,2,16.86,25.72,5.51,0,41,3,47.5,0,1.5
4321,SR3+,0,5,16.86,2,18.86,14.7,5.51,0,41,3,47.5,0,1.5
4321,Transit,0,5,20.65,18,38.65,75,5.51,0,41,3,47.5,0,1.5
4321,Bike,0,5,29.55,2,31.55,0,5.51,0,41,3,47.5,0,1.5
4322,DA,1,5,10.1,2.5,12.6,44.65,4.82,1,30,2,55,0,1
4322,SR2,0,5,15.1,2.5,17.6,22.32,4.82,1,30,2,55,0,1
4322,SR3+,0,5,17.1,2.5,19.6,12.76,4.82,1,30,2,55,0,1
4322,Transit,0,5,24.64,23.68,48.32,75,4.82,1,30,2,55,0,1
4322,Bike,0,5,25.6,2.5,28.1,0,4.82,1,30,2,55,0,1
4323,DA,1,6,7.2,2.5,9.7,26.68,2.76,0,30,2,55,0,1
4323,SR2,0,6,12.2,2.5,14.7,13.34,2.76,0,30,2,55,0,1
4323,SR3+,0,6,14.2,2.5,16.7,7.62,2.76,0,30,2,55,0,1
4323,Transit,0,6,10.46,20.56,31.02,75,2.76,0,30,2,55,0,1
4323,Bike,0,6,15.3,2.5,17.8,0,2.76,0,30,2,55,0,1
4323,Walk,0,6,0,0,57.7,0,2.76,0,30,2,55,0,1
4324,DA,1,5,15.5,2,17.5,101.33,11.19,1,27,2,55,0,1
4324,SR2,0,5,20.5,2,22.5,50.66,11.19,1,27,2,55,0,1
4324,SR3+,0,5,22.5,2,24.5,28.95,11.19,1,27,2,55,0,1
4324,Transit,0,5,43.91,39.4,83.31,75,11.19,1,27,2,55,0,1
4324,Bike,0,5,58.1,2,60.1,0,11.19,1,27,2,55,0,1
4325,DA,1,5,17.86,2,19.86,108.13,11.95,0,54,3,67.5,0,1.5
4325,SR2,0,5,22.86,2,24.86,54.06,11.95,0,54,3,67.5,0,1.5
4325,SR3+,0,5,24.86,2,26.86,30.89,11.95,0,54,3,67.5,0,1.5
4325,Transit,0,5,28.58,28.5,57.08,153.2,11.95,0,54,3,67.5,0,1.5
4325,Bike,0,5,62,2,64,0,11.95,0,54,3,67.5,0,1.5
4326,DA,1,5,17.86,4.5,22.36,89.99,10.07,1,30,2,112.5,0,1
4326,SR2,0,5,22.16,4.5,26.66,45,10.07,1,30,2,112.5,0,1
4326,SR3+,0,5,24.16,4.5,28.66,25.71,10.07,1,30,2,112.5,0,1
4326,Transit,0,5,36.21,37.48,73.69,75,10.07,1,30,2,112.5,0,1
4326,Bike,0,5,51.6,4.5,56.1,0,10.07,1,30,2,112.5,0,1
4327,DA,0,4,21.96,4.5,26.46,120.42,16.18,0,28,1,32.5,0,1
4327,SR2,1,4,26.56,4.5,31.06,60.21,16.18,0,28,1,32.5,0,1
4327,SR3+,0,4,28.56,4.5,33.06,34.41,16.18,0,28,1,32.5,0,1
4327,Transit,0,4,39.35,33.64,72.99,75,16.18,0,28,1,32.5,0,1
4328,DA,1,5,15.5,2,17.5,68.54,7.91,0,27,2,32.5,0,1
4328,SR2,0,5,19.9,2,21.9,34.27,7.91,0,27,2,32.5,0,1
4328,SR3+,0,5,21.9,2,23.9,19.58,7.91,0,27,2,32.5,0,1
4328,Transit,0,5,17.88,29.2,47.08,75,7.91,0,27,2,32.5,0,1
4328,Bike,0,5,39.3,2,41.3,0,7.91,0,27,2,32.5,0,1
4329,DA,1,6,6.34,2,8.34,24.5,2.43,0,47,1,17.5,0,1
4329,SR2,0,6,11.34,2,13.34,12.25,2.43,0,47,1,17.5,0,1
4329,SR3+,0,6,13.34,2,15.34,7,2.43,0,47,1,17.5,0,1
4329,Transit,0,6,4.59,34,38.59,75,2.43,0,47,1,17.5,0,1
4329,Bike,0,6,14.05,2,16.05,0,2.43,0,47,1,17.5,0,1
4329,Walk,0,6,0,0,50.6,0,2.43,0,47,1,17.5,0,1
4330,DA,1,4,17.26,6.5,23.76,197.05,10.81,1,23,3,37.5,0,1.5
4330,SR2,0,4,22.16,6.5,28.66,98.53,10.81,1,23,3,37.5,0,1.5
4330,SR3+,0,4,24.16,6.5,30.66,56.3,10.81,1,23,3,37.5,0,1.5
4330,Transit,0,4,23.89,24.3,48.19,145.87,10.81,1,23,3,37.5,0,1.5
4331,DA,1,4,9.86,3.5,13.36,45.69,4.87,0,27,3,37.5,0,1.5
4331,SR2,0,4,14.86,3.5,18.36,22.85,4.87,0,27,3,37.5,0,1.5
4331,SR3+,0,4,16.86,3.5,20.36,13.06,4.87,0,27,3,37.5,0,1.5
4331,Transit,0,4,16.24,28.8,45.04,75,4.87,0,27,3,37.5,0,1.5
4332,DA,1,3,48.8,2,50.8,287.32,32.08,0,53,3,55,0,3
4332,SR2,0,3,50.9,2,52.9,143.66,32.08,0,53,3,55,0,3
4332,SR3+,0,3,52.9,2,54.9,82.09,32.08,0,53,3,55,0,3
4333,DA,1,3,54,2.5,56.5,307.99,33.52,1,29,2,55,0,1
4333,SR2,0,3,55.2,2.5,57.7,154,33.52,1,29,2,55,0,1
4333,SR3+,0,3,57.2,2.5,59.7,88,33.52,1,29,2,55,0,1
4334,DA,1,3,39.26,2,41.26,265,29.4,0,34,4,42.5,0,2
4334,SR2,0,3,42.26,2,44.26,132.5,29.4,0,34,4,42.5,0,2
4334,SR3+,0,3,44.26,2,46.26,75.71,29.4,0,34,4,42.5,0,2
4335,DA,1,6,6.52,2,8.52,17.53,1.51,1,46,2,55,0,2
4335,SR2,0,6,11.52,2,13.52,8.76,1.51,1,46,2,55,0,2
4335,SR3+,0,6,13.52,2,15.52,5.01,1.51,1,46,2,55,0,2
4335,Transit,0,6,3.73,12.17,15.9,75,1.51,1,46,2,55,0,2
4335,Bike,0,6,10.05,2,12.05,0,1.51,1,46,2,55,0,2
4335,Walk,0,6,0,0,32.2,0,1.51,1,46,2,55,0,2
4336,DA,1,3,56.24,3.5,59.74,328.22,36.61,0,60,2,55,0,1
4336,SR2,0,3,57.54,3.5,61.04,165.37,36.61,0,60,2,55,0,1
